num_poliza,tarifa,situacion,fecha_alta,fecha_baja,importe_prima
1408,TS1,A,2021-11-17,9999-12-31,27506
1408,TF1,A,2021-11-17,9999-12-31,0
1409,TS1,B,2021-08-12,2021-02-04,18436
1409,TF1,B,2021-08-12,2021-02-04,0
1410,TF1,A,2021-04-01,9999-12-31,95773
1410,TS1,A,2021-04-01,9999-12-31,0
1411,TF1,B,2021-09-19,2021-09-03,51870
1411,TS1,B,2021-09-19,2021-09-03,0
1412,TS1,A,2021-09-16,9999-12-31,47642
1412,TF1,A,2021-09-16,9999-12-31,0
1413,TS1,A,2020-11-24,9999-12-31,4106
1413,TF1,A,2020-11-24,9999-12-31,0
1414,TF1,A,2022-02-05,9999-12-31,22378
1414,TS1,A,2022-02-05,9999-12-31,0
1415,TS1,B,2021-11-18,2021-12-06,26341
1415,TF1,B,2021-11-18,2021-12-06,0
1416,TF1,B,2021-12-21,2021-08-09,19350
1416,TS1,B,2021-12-21,2021-08-09,0
1417,TF1,B,2021-09-25,2021-07-06,82250
1417,TS1,B,2021-09-25,2021-07-06,0
1418,TS1,A,2020-12-21,9999-12-31,59094
1418,TF1,A,2020-12-21,9999-12-31,0
1419,TF1,A,2022-04-14,9999-12-31,47555
1419,TS1,A,2022-04-14,9999-12-31,0
1420,TF1,A,2021-03-11,9999-12-31,31233
1420,TS1,A,2021-03-11,9999-12-31,0
1421,TF1,B,2022-03-12,2021-10-02,44241
1421,TS1,B,2022-03-12,2021-10-02,0
1422,TF1,B,2021-05-30,2021-08-05,5981
1422,TS1,B,2021-05-30,2021-08-05,0
1423,TS1,A,2021-04-19,9999-12-31,95300
1423,TF1,A,2021-04-19,9999-12-31,0
1424,TF1,A,2021-04-07,9999-12-31,43060
1424,TS1,A,2021-04-07,9999-12-31,0
1425,TF1,A,2021-11-13,9999-12-31,13936
1425,TS1,A,2021-11-13,9999-12-31,0
1426,TS1,B,2021-01-10,2022-04-03,36655
1426,TF1,B,2021-01-10,2022-04-03,0
1427,TF1,B,2020-11-13,2021-03-05,14932
1427,TS1,B,2020-11-13,2021-03-05,0
1428,TS1,A,2021-09-20,9999-12-31,90523
1428,TF1,A,2021-09-20,9999-12-31,0
1429,TF1,A,2021-08-13,9999-12-31,30119
1429,TS1,A,2021-08-13,9999-12-31,0
1430,TS1,A,2021-02-07,9999-12-31,59808
1430,TF1,A,2021-02-07,9999-12-31,0
1431,TS1,A,2022-03-15,9999-12-31,39826
1431,TF1,A,2022-03-15,9999-12-31,0
1432,TS1,B,2021-07-17,2021-01-03,26350
1432,TF1,B,2021-07-17,2021-01-03,0
1433,TS1,B,2021-11-06,2022-04-22,83647
1433,TF1,B,2021-11-06,2022-04-22,0
1434,TS1,A,2021-06-12,9999-12-31,52973
1434,TF1,A,2021-06-12,9999-12-31,0
1435,TF1,A,2022-04-17,9999-12-31,73200
1435,TS1,A,2022-04-17,9999-12-31,0
1436,TF1,A,2022-07-05,9999-12-31,37110
1436,TS1,A,2022-07-05,9999-12-31,0
1437,TF1,B,2021-03-10,2020-11-29,13026
1437,TS1,B,2021-03-10,2020-11-29,0
1438,TS1,A,2020-12-28,9999-12-31,58026
1438,TF1,A,2020-12-28,9999-12-31,0
1439,TF1,A,2021-05-22,9999-12-31,20308
1439,TS1,A,2021-05-22,9999-12-31,0
1440,TF1,A,2021-09-05,9999-12-31,73012
1440,TS1,A,2021-09-05,9999-12-31,0
1441,TF1,A,2022-02-18,9999-12-31,40296
1441,TS1,A,2022-02-18,9999-12-31,0
1442,TS1,B,2021-09-04,2022-02-02,18376
1442,TF1,B,2021-09-04,2022-02-02,0
1443,TF1,A,2021-08-19,9999-12-31,97997
1443,TS1,A,2021-08-19,9999-12-31,0
1444,TS1,B,2021-11-04,2022-03-15,60131
1444,TF1,B,2021-11-04,2022-03-15,0
1445,TS1,B,2020-11-15,2021-02-10,38972
1445,TF1,B,2020-11-15,2021-02-10,0
1446,TF1,A,2021-11-23,9999-12-31,74859
1446,TS1,A,2021-11-23,9999-12-31,0
1447,TS1,B,2021-10-03,2022-01-08,88807
1447,TF1,B,2021-10-03,2022-01-08,0
1448,TF1,B,2021-01-27,2021-02-02,28822
1448,TS1,B,2021-01-27,2021-02-02,0
1449,TS1,B,2022-05-25,2021-03-16,79967
1449,TF1,B,2022-05-25,2021-03-16,0
1450,TF1,A,2020-11-17,9999-12-31,49614
1450,TS1,A,2020-11-17,9999-12-31,0
1451,TS1,A,2022-06-10,9999-12-31,6916
1451,TF1,A,2022-06-10,9999-12-31,0
1452,TS1,B,2021-02-26,2021-05-05,15161
1452,TF1,B,2021-02-26,2021-05-05,0
1453,TF1,A,2022-03-23,9999-12-31,12716
1453,TS1,A,2022-03-23,9999-12-31,0
1454,TF1,A,2021-05-10,9999-12-31,6491
1454,TS1,A,2021-05-10,9999-12-31,0
1455,TF1,A,2021-01-01,9999-12-31,59087
1455,TS1,A,2021-01-01,9999-12-31,0
1456,TS1,B,2021-02-11,2022-04-07,37682
1456,TF1,B,2021-02-11,2022-04-07,0
1457,TS1,B,2022-01-07,2021-10-25,59551
1457,TF1,B,2022-01-07,2021-10-25,0
1458,TS1,A,2021-10-07,9999-12-31,39030
1458,TF1,A,2021-10-07,9999-12-31,0
1459,TF1,A,2021-07-17,9999-12-31,50873
1459,TS1,A,2021-07-17,9999-12-31,0
1460,TF1,A,2021-11-06,9999-12-31,67647
1460,TS1,A,2021-11-06,9999-12-31,0
1461,TF1,A,2022-01-17,9999-12-31,9203
1461,TS1,A,2022-01-17,9999-12-31,0
1462,TS1,B,2022-04-20,2022-04-08,79941
1462,TF1,B,2022-04-20,2022-04-08,0
1463,TF1,B,2021-02-21,2021-05-15,83465
1463,TS1,B,2021-02-21,2021-05-15,0
1464,TS1,B,2021-02-10,2022-02-19,83771
1464,TF1,B,2021-02-10,2022-02-19,0
1465,TS1,B,2021-08-05,2021-06-07,51070
1465,TF1,B,2021-08-05,2021-06-07,0
1466,TF1,A,2021-10-16,9999-12-31,64014
1466,TS1,A,2021-10-16,9999-12-31,0
1467,TS1,A,2021-02-25,9999-12-31,44751
1467,TF1,A,2021-02-25,9999-12-31,0
1468,TS1,A,2021-01-03,9999-12-31,58079
1468,TF1,A,2021-01-03,9999-12-31,0
1469,TS1,B,2022-06-11,2021-12-28,56454
1469,TF1,B,2022-06-11,2021-12-28,0
1470,TS1,A,2021-04-30,9999-12-31,15406
1470,TF1,A,2021-04-30,9999-12-31,0
1471,TF1,B,2022-04-04,2021-01-27,441
1471,TS1,B,2022-04-04,2021-01-27,0
1472,TF1,B,2021-08-09,2022-05-03,90434
1472,TS1,B,2021-08-09,2022-05-03,0
1473,TF1,A,2020-12-23,9999-12-31,93658
1473,TS1,A,2020-12-23,9999-12-31,0
1474,TF1,A,2022-03-22,9999-12-31,92609
1474,TS1,A,2022-03-22,9999-12-31,0
1475,TF1,B,2020-10-13,2022-04-09,51987
1475,TS1,B,2020-10-13,2022-04-09,0
1476,TS1,B,2022-06-29,2020-11-14,42665
1476,TF1,B,2022-06-29,2020-11-14,0
1477,TS1,A,2022-06-21,9999-12-31,59397
1477,TF1,A,2022-06-21,9999-12-31,0
1478,TS1,B,2022-01-01,2021-04-21,16898
1478,TF1,B,2022-01-01,2021-04-21,0
1479,TF1,A,2022-01-12,9999-12-31,15465
1479,TS1,A,2022-01-12,9999-12-31,0
1480,TS1,A,2021-10-04,9999-12-31,72638
1480,TF1,A,2021-10-04,9999-12-31,0
1481,TS1,A,2020-12-24,9999-12-31,38451
1481,TF1,A,2020-12-24,9999-12-31,0
1482,TS1,A,2021-01-01,9999-12-31,9648
1482,TF1,A,2021-01-01,9999-12-31,0
1483,TS1,A,2021-01-31,9999-12-31,11535
1483,TF1,A,2021-01-31,9999-12-31,0
1484,TS1,B,2020-10-23,2021-06-04,11396
1484,TF1,B,2020-10-23,2021-06-04,0
1485,TF1,A,2021-02-09,9999-12-31,84285
1485,TS1,A,2021-02-09,9999-12-31,0
1486,TF1,A,2021-02-01,9999-12-31,19137
1486,TS1,A,2021-02-01,9999-12-31,0
1487,TS1,A,2021-11-01,9999-12-31,14680
1487,TF1,A,2021-11-01,9999-12-31,0
1488,TS1,B,2022-01-08,2022-03-19,24364
1488,TF1,B,2022-01-08,2022-03-19,0
1489,TF1,B,2021-10-31,2021-03-21,9401
1489,TS1,B,2021-10-31,2021-03-21,0
1490,TF1,A,2022-02-16,9999-12-31,17989
1490,TS1,A,2022-02-16,9999-12-31,0
1491,TF1,A,2022-03-30,9999-12-31,56469
1491,TS1,A,2022-03-30,9999-12-31,0
1492,TS1,B,2021-06-22,2021-05-20,84840
1492,TF1,B,2021-06-22,2021-05-20,0
1493,TS1,B,2021-01-29,2020-12-02,14966
1493,TF1,B,2021-01-29,2020-12-02,0
1494,TS1,A,2022-06-23,9999-12-31,72178
1494,TF1,A,2022-06-23,9999-12-31,0
1495,TF1,B,2020-12-18,2022-01-03,76386
1495,TS1,B,2020-12-18,2022-01-03,0
1496,TS1,A,2020-11-22,9999-12-31,85626
1496,TF1,A,2020-11-22,9999-12-31,0
1497,TS1,B,2020-11-21,2022-07-04,4093
1497,TF1,B,2020-11-21,2022-07-04,0
1498,TS1,B,2021-10-14,2021-01-27,90100
1498,TF1,B,2021-10-14,2021-01-27,0
1499,TS1,B,2021-12-31,2022-01-11,49021
1499,TF1,B,2021-12-31,2022-01-11,0
1500,TF1,A,2021-02-18,9999-12-31,26965
1500,TS1,A,2021-02-18,9999-12-31,0
1501,TS1,B,2022-06-02,2021-12-21,79281
1501,TF1,B,2022-06-02,2021-12-21,0
1502,TS1,A,2021-02-11,9999-12-31,2613
1502,TF1,A,2021-02-11,9999-12-31,0
1503,TS1,A,2021-11-14,9999-12-31,37374
1503,TF1,A,2021-11-14,9999-12-31,0
1504,TS1,B,2021-01-31,2022-02-02,15947
1504,TF1,B,2021-01-31,2022-02-02,0
1505,TF1,B,2020-12-11,2022-02-12,82240
1505,TS1,B,2020-12-11,2022-02-12,0
1506,TS1,B,2022-07-05,2021-09-15,40593
1506,TF1,B,2022-07-05,2021-09-15,0
1507,TF1,A,2021-08-29,9999-12-31,83160
1507,TS1,A,2021-08-29,9999-12-31,0
1508,TF1,A,2022-01-03,9999-12-31,92873
1508,TS1,A,2022-01-03,9999-12-31,0
1509,TF1,A,2020-12-09,9999-12-31,46244
1509,TS1,A,2020-12-09,9999-12-31,0
1510,TF1,B,2021-09-23,2021-05-18,97871
1510,TS1,B,2021-09-23,2021-05-18,0
1511,TS1,A,2020-12-04,9999-12-31,83239
1511,TF1,A,2020-12-04,9999-12-31,0
1512,TS1,A,2022-05-16,9999-12-31,88255
1512,TF1,A,2022-05-16,9999-12-31,0
1513,TS1,A,2020-11-08,9999-12-31,78066
1513,TF1,A,2020-11-08,9999-12-31,0
1514,TS1,B,2022-06-15,2021-06-15,29658
1514,TF1,B,2022-06-15,2021-06-15,0
1515,TF1,A,2020-11-01,9999-12-31,16080
1515,TS1,A,2020-11-01,9999-12-31,0
1516,TS1,B,2022-04-28,2021-04-04,91363
1516,TF1,B,2022-04-28,2021-04-04,0
1517,TF1,B,2021-11-15,2021-12-31,11864
1517,TS1,B,2021-11-15,2021-12-31,0
1518,TF1,A,2021-11-23,9999-12-31,91915
1518,TS1,A,2021-11-23,9999-12-31,0
1519,TF1,A,2022-06-12,9999-12-31,63389
1519,TS1,A,2022-06-12,9999-12-31,0
1520,TS1,A,2021-08-19,9999-12-31,96835
1520,TF1,A,2021-08-19,9999-12-31,0
1521,TS1,B,2021-07-13,2021-12-29,43226
1521,TF1,B,2021-07-13,2021-12-29,0
1522,TS1,A,2020-11-03,9999-12-31,38494
1522,TF1,A,2020-11-03,9999-12-31,0
1523,TF1,A,2021-04-29,9999-12-31,5246
1523,TS1,A,2021-04-29,9999-12-31,0
1524,TF1,B,2022-03-31,2021-11-09,58608
1524,TS1,B,2022-03-31,2021-11-09,0
1525,TS1,B,2022-03-23,2022-04-09,63827
1525,TF1,B,2022-03-23,2022-04-09,0
1526,TS1,A,2021-02-14,9999-12-31,75522
1526,TF1,A,2021-02-14,9999-12-31,0
1527,TF1,B,2021-05-29,2021-01-06,9131
1527,TS1,B,2021-05-29,2021-01-06,0
1528,TF1,B,2021-02-02,2021-11-05,13880
1528,TS1,B,2021-02-02,2021-11-05,0
1529,TF1,A,2022-04-15,9999-12-31,30968
1529,TS1,A,2022-04-15,9999-12-31,0
1530,TF1,A,2021-12-24,9999-12-31,82043
1530,TS1,A,2021-12-24,9999-12-31,0
1531,TF1,A,2022-02-28,9999-12-31,27177
1531,TS1,A,2022-02-28,9999-12-31,0
1532,TF1,A,2021-12-14,9999-12-31,10188
1532,TS1,A,2021-12-14,9999-12-31,0
1533,TF1,A,2022-01-20,9999-12-31,20558
1533,TS1,A,2022-01-20,9999-12-31,0
1534,TS1,A,2021-11-01,9999-12-31,31481
1534,TF1,A,2021-11-01,9999-12-31,0
1535,TF1,B,2021-02-06,2021-04-17,60489
1535,TS1,B,2021-02-06,2021-04-17,0
1536,TF1,A,2021-09-15,9999-12-31,71739
1536,TS1,A,2021-09-15,9999-12-31,0
1537,TS1,A,2021-12-31,9999-12-31,58405
1537,TF1,A,2021-12-31,9999-12-31,0
1538,TS1,A,2021-07-23,9999-12-31,39664
1538,TF1,A,2021-07-23,9999-12-31,0
1539,TS1,A,2020-11-21,9999-12-31,78735
1539,TF1,A,2020-11-21,9999-12-31,0
1540,TF1,A,2021-10-03,9999-12-31,95390
1540,TS1,A,2021-10-03,9999-12-31,0
1541,TF1,B,2021-02-01,2022-05-26,30713
1541,TS1,B,2021-02-01,2022-05-26,0
1542,TF1,A,2021-07-12,9999-12-31,75972
1542,TS1,A,2021-07-12,9999-12-31,0
1543,TF1,B,2021-03-05,2021-05-30,86110
1543,TS1,B,2021-03-05,2021-05-30,0
1544,TF1,B,2022-03-04,2021-11-30,34163
1544,TS1,B,2022-03-04,2021-11-30,0
1545,TS1,A,2020-11-29,9999-12-31,10830
1545,TF1,A,2020-11-29,9999-12-31,0
1546,TF1,A,2022-05-11,9999-12-31,81312
1546,TS1,A,2022-05-11,9999-12-31,0
1547,TS1,B,2021-04-03,2022-04-29,86305
1547,TF1,B,2021-04-03,2022-04-29,0
1548,TF1,A,2021-07-05,9999-12-31,22408
1548,TS1,A,2021-07-05,9999-12-31,0
1549,TS1,B,2022-05-24,2021-10-15,50253
1549,TF1,B,2022-05-24,2021-10-15,0
1550,TF1,A,2021-01-03,9999-12-31,60142
1550,TS1,A,2021-01-03,9999-12-31,0
1551,TF1,A,2021-08-05,9999-12-31,96031
1551,TS1,A,2021-08-05,9999-12-31,0
1552,TS1,A,2021-09-04,9999-12-31,23806
1552,TF1,A,2021-09-04,9999-12-31,0
1553,TF1,B,2021-12-24,2021-02-12,56875
1553,TS1,B,2021-12-24,2021-02-12,0
1554,TS1,A,2020-12-20,9999-12-31,91889
1554,TF1,A,2020-12-20,9999-12-31,0
1555,TS1,A,2020-11-22,9999-12-31,17113
1555,TF1,A,2020-11-22,9999-12-31,0
1556,TF1,A,2021-12-02,9999-12-31,4978
1556,TS1,A,2021-12-02,9999-12-31,0
1557,TS1,A,2022-03-07,9999-12-31,24120
1557,TF1,A,2022-03-07,9999-12-31,0
1558,TF1,B,2022-03-09,2022-05-11,58480
1558,TS1,B,2022-03-09,2022-05-11,0
1559,TF1,B,2022-06-19,2021-12-30,11623
1559,TS1,B,2022-06-19,2021-12-30,0
1560,TS1,B,2022-05-16,2021-08-23,75271
1560,TF1,B,2022-05-16,2021-08-23,0
1561,TS1,B,2021-12-04,2021-02-15,63827
1561,TF1,B,2021-12-04,2021-02-15,0
1562,TF1,B,2021-02-02,2022-01-05,25969
1562,TS1,B,2021-02-02,2022-01-05,0
1563,TS1,B,2021-02-12,2022-04-07,59565
1563,TF1,B,2021-02-12,2022-04-07,0
1564,TF1,B,2021-10-06,2021-12-05,52743
1564,TS1,B,2021-10-06,2021-12-05,0
1565,TF1,B,2021-04-08,2022-06-25,37571
1565,TS1,B,2021-04-08,2022-06-25,0
1566,TF1,B,2022-07-05,2020-11-17,91515
1566,TS1,B,2022-07-05,2020-11-17,0
1567,TF1,A,2021-07-05,9999-12-31,81124
1567,TS1,A,2021-07-05,9999-12-31,0
1568,TF1,A,2022-03-01,9999-12-31,19568
1568,TS1,A,2022-03-01,9999-12-31,0
1569,TS1,A,2021-07-22,9999-12-31,57744
1569,TF1,A,2021-07-22,9999-12-31,0
1570,TF1,B,2021-08-22,2020-12-08,14928
1570,TS1,B,2021-08-22,2020-12-08,0
1571,TS1,A,2021-03-18,9999-12-31,33136
1571,TF1,A,2021-03-18,9999-12-31,0
1572,TS1,B,2021-08-19,2021-04-06,35667
1572,TF1,B,2021-08-19,2021-04-06,0
1573,TF1,A,2022-01-25,9999-12-31,66699
1573,TS1,A,2022-01-25,9999-12-31,0
1574,TF1,B,2022-05-13,2022-01-21,26927
1574,TS1,B,2022-05-13,2022-01-21,0
1575,TS1,B,2021-03-02,2021-04-13,93280
1575,TF1,B,2021-03-02,2021-04-13,0
1576,TS1,A,2022-01-08,9999-12-31,1643
1576,TF1,A,2022-01-08,9999-12-31,0
1577,TF1,A,2020-11-19,9999-12-31,55212
1577,TS1,A,2020-11-19,9999-12-31,0
1578,TS1,A,2022-04-18,9999-12-31,90593
1578,TF1,A,2022-04-18,9999-12-31,0
1579,TS1,B,2022-05-14,2021-12-20,32174
1579,TF1,B,2022-05-14,2021-12-20,0
1580,TF1,A,2021-12-22,9999-12-31,12350
1580,TS1,A,2021-12-22,9999-12-31,0
1581,TF1,A,2022-06-30,9999-12-31,52201
1581,TS1,A,2022-06-30,9999-12-31,0
1582,TF1,B,2020-12-30,2021-07-09,94386
1582,TS1,B,2020-12-30,2021-07-09,0
1583,TF1,A,2022-01-27,9999-12-31,60563
1583,TS1,A,2022-01-27,9999-12-31,0
1584,TS1,A,2021-08-14,9999-12-31,33040
1584,TF1,A,2021-08-14,9999-12-31,0
1585,TF1,B,2021-11-20,2022-05-07,28427
1585,TS1,B,2021-11-20,2022-05-07,0
1586,TS1,B,2020-11-03,2020-12-02,5208
1586,TF1,B,2020-11-03,2020-12-02,0
1587,TF1,A,2022-05-21,9999-12-31,12803
1587,TS1,A,2022-05-21,9999-12-31,0
1588,TF1,A,2021-02-19,9999-12-31,9680
1588,TS1,A,2021-02-19,9999-12-31,0
1589,TF1,A,2022-03-25,9999-12-31,60594
1589,TS1,A,2022-03-25,9999-12-31,0
1590,TS1,B,2021-01-21,2021-09-11,80825
1590,TF1,B,2021-01-21,2021-09-11,0
1591,TF1,B,2021-01-21,2022-06-28,64699
1591,TS1,B,2021-01-21,2022-06-28,0
1592,TF1,B,2021-06-13,2021-07-30,42714
1592,TS1,B,2021-06-13,2021-07-30,0
1593,TS1,A,2021-01-26,9999-12-31,58977
1593,TF1,A,2021-01-26,9999-12-31,0
1594,TS1,B,2021-07-15,2020-12-10,74801
1594,TF1,B,2021-07-15,2020-12-10,0
1595,TF1,A,2021-02-14,9999-12-31,20638
1595,TS1,A,2021-02-14,9999-12-31,0
1596,TF1,A,2022-02-07,9999-12-31,29965
1596,TS1,A,2022-02-07,9999-12-31,0
1597,TS1,B,2021-05-13,2021-08-20,21150
1597,TF1,B,2021-05-13,2021-08-20,0
1598,TF1,B,2021-09-20,2022-06-19,79436
1598,TS1,B,2021-09-20,2022-06-19,0
1599,TS1,B,2022-06-26,2022-06-08,66639
1599,TF1,B,2022-06-26,2022-06-08,0
1600,TF1,B,2021-09-30,2021-06-21,66587
1600,TS1,B,2021-09-30,2021-06-21,0
1601,TS1,B,2021-08-03,2022-03-19,30686
1601,TF1,B,2021-08-03,2022-03-19,0
1602,TS1,A,2021-05-16,9999-12-31,32237
1602,TF1,A,2021-05-16,9999-12-31,0
1603,TS1,A,2021-06-20,9999-12-31,4243
1603,TF1,A,2021-06-20,9999-12-31,0
1604,TF1,A,2022-02-10,9999-12-31,79890
1604,TS1,A,2022-02-10,9999-12-31,0
1605,TS1,B,2021-11-16,2021-04-07,66573
1605,TF1,B,2021-11-16,2021-04-07,0
1606,TF1,A,2021-12-07,9999-12-31,25863
1606,TS1,A,2021-12-07,9999-12-31,0
1607,TF1,A,2022-03-19,9999-12-31,36683
1607,TS1,A,2022-03-19,9999-12-31,0
1608,TS1,B,2021-08-19,2022-01-23,68029
1608,TF1,B,2021-08-19,2022-01-23,0
1609,TS1,A,2021-09-18,9999-12-31,88307
1609,TF1,A,2021-09-18,9999-12-31,0
1610,TF1,B,2021-01-07,2022-06-10,73020
1610,TS1,B,2021-01-07,2022-06-10,0
1611,TS1,A,2021-02-10,9999-12-31,58366
1611,TF1,A,2021-02-10,9999-12-31,0
1612,TS1,A,2022-05-27,9999-12-31,255
1612,TF1,A,2022-05-27,9999-12-31,0
1613,TF1,B,2021-11-03,2021-03-11,68234
1613,TS1,B,2021-11-03,2021-03-11,0
1614,TS1,B,2021-11-02,2022-05-17,53550
1614,TF1,B,2021-11-02,2022-05-17,0
1615,TF1,A,2021-12-24,9999-12-31,6487
1615,TS1,A,2021-12-24,9999-12-31,0
1616,TF1,A,2021-11-05,9999-12-31,46900
1616,TS1,A,2021-11-05,9999-12-31,0
1617,TS1,A,2021-04-04,9999-12-31,65902
1617,TF1,A,2021-04-04,9999-12-31,0
1618,TS1,A,2020-10-15,9999-12-31,37374
1618,TF1,A,2020-10-15,9999-12-31,0
1619,TF1,B,2021-11-30,2021-01-16,88992
1619,TS1,B,2021-11-30,2021-01-16,0
1620,TS1,B,2021-10-25,2021-12-09,31297
1620,TF1,B,2021-10-25,2021-12-09,0
1621,TS1,B,2021-06-02,2021-12-01,29417
1621,TF1,B,2021-06-02,2021-12-01,0
1622,TS1,A,2020-11-18,9999-12-31,45393
1622,TF1,A,2020-11-18,9999-12-31,0
1623,TF1,A,2022-02-19,9999-12-31,10967
1623,TS1,A,2022-02-19,9999-12-31,0
1624,TF1,B,2021-10-09,2021-05-18,95061
1624,TS1,B,2021-10-09,2021-05-18,0
1625,TS1,A,2022-01-19,9999-12-31,29424
1625,TF1,A,2022-01-19,9999-12-31,0
1626,TF1,A,2021-02-06,9999-12-31,35636
1626,TS1,A,2021-02-06,9999-12-31,0
1627,TS1,A,2022-06-11,9999-12-31,2085
1627,TF1,A,2022-06-11,9999-12-31,0
1628,TF1,A,2022-03-19,9999-12-31,74436
1628,TS1,A,2022-03-19,9999-12-31,0
1629,TS1,A,2022-05-18,9999-12-31,26305
1629,TF1,A,2022-05-18,9999-12-31,0
1630,TF1,B,2021-10-14,2020-12-13,26926
1630,TS1,B,2021-10-14,2020-12-13,0
1631,TF1,A,2021-10-19,9999-12-31,18705
1631,TS1,A,2021-10-19,9999-12-31,0
1632,TS1,B,2020-12-29,2021-08-27,35373
1632,TF1,B,2020-12-29,2021-08-27,0
1633,TS1,A,2021-05-09,9999-12-31,80915
1633,TF1,A,2021-05-09,9999-12-31,0
1634,TF1,A,2020-12-19,9999-12-31,88914
1634,TS1,A,2020-12-19,9999-12-31,0
1635,TS1,A,2021-11-16,9999-12-31,75581
1635,TF1,A,2021-11-16,9999-12-31,0
1636,TF1,A,2021-04-04,9999-12-31,41431
1636,TS1,A,2021-04-04,9999-12-31,0
1637,TF1,B,2021-02-09,2021-05-28,26587
1637,TS1,B,2021-02-09,2021-05-28,0
1638,TF1,A,2020-11-28,9999-12-31,77242
1638,TS1,A,2020-11-28,9999-12-31,0
1639,TS1,A,2020-11-07,9999-12-31,96131
1639,TF1,A,2020-11-07,9999-12-31,0
1640,TS1,A,2022-05-08,9999-12-31,75015
1640,TF1,A,2022-05-08,9999-12-31,0
1641,TF1,B,2021-08-05,2021-02-23,8328
1641,TS1,B,2021-08-05,2021-02-23,0
1642,TF1,B,2022-04-17,2022-02-15,2899
1642,TS1,B,2022-04-17,2022-02-15,0
1643,TF1,A,2020-10-11,9999-12-31,46881
1643,TS1,A,2020-10-11,9999-12-31,0
1644,TF1,A,2022-05-30,9999-12-31,55302
1644,TS1,A,2022-05-30,9999-12-31,0
1645,TF1,A,2021-10-18,9999-12-31,94628
1645,TS1,A,2021-10-18,9999-12-31,0
1646,TF1,B,2022-05-08,2021-03-22,52043
1646,TS1,B,2022-05-08,2021-03-22,0
1647,TF1,A,2021-11-29,9999-12-31,53106
1647,TS1,A,2021-11-29,9999-12-31,0
1648,TF1,A,2022-04-04,9999-12-31,62350
1648,TS1,A,2022-04-04,9999-12-31,0
1649,TF1,A,2021-03-04,9999-12-31,7720
1649,TS1,A,2021-03-04,9999-12-31,0
1650,TS1,A,2020-11-16,9999-12-31,83793
1650,TF1,A,2020-11-16,9999-12-31,0
1651,TS1,A,2022-06-19,9999-12-31,10704
1651,TF1,A,2022-06-19,9999-12-31,0
1652,TF1,A,2022-03-28,9999-12-31,40256
1652,TS1,A,2022-03-28,9999-12-31,0
1653,TF1,A,2021-08-26,9999-12-31,31572
1653,TS1,A,2021-08-26,9999-12-31,0
1654,TF1,B,2020-10-17,2022-06-22,73369
1654,TS1,B,2020-10-17,2022-06-22,0
1655,TF1,B,2020-12-06,2021-10-19,87654
1655,TS1,B,2020-12-06,2021-10-19,0
1656,TS1,B,2021-10-06,2022-04-27,34113
1656,TF1,B,2021-10-06,2022-04-27,0
1657,TF1,B,2021-05-12,2021-08-02,84891
1657,TS1,B,2021-05-12,2021-08-02,0
1658,TF1,A,2021-12-07,9999-12-31,59876
1658,TS1,A,2021-12-07,9999-12-31,0
1659,TS1,A,2020-11-28,9999-12-31,80228
1659,TF1,A,2020-11-28,9999-12-31,0
1660,TS1,A,2022-05-05,9999-12-31,18642
1660,TF1,A,2022-05-05,9999-12-31,0
1661,TS1,B,2021-02-03,2021-04-10,27833
1661,TF1,B,2021-02-03,2021-04-10,0
1662,TS1,A,2021-01-19,9999-12-31,26976
1662,TF1,A,2021-01-19,9999-12-31,0
1663,TS1,A,2022-01-12,9999-12-31,80880
1663,TF1,A,2022-01-12,9999-12-31,0
1664,TF1,B,2021-07-19,2021-01-27,82398
1664,TS1,B,2021-07-19,2021-01-27,0
1665,TS1,A,2021-01-13,9999-12-31,91255
1665,TF1,A,2021-01-13,9999-12-31,0
1666,TF1,B,2021-12-20,2021-01-16,20864
1666,TS1,B,2021-12-20,2021-01-16,0
1667,TF1,A,2022-06-19,9999-12-31,78518
1667,TS1,A,2022-06-19,9999-12-31,0
1668,TS1,A,2021-04-11,9999-12-31,26199
1668,TF1,A,2021-04-11,9999-12-31,0
1669,TS1,B,2021-03-04,2021-06-22,47052
1669,TF1,B,2021-03-04,2021-06-22,0
1670,TS1,B,2021-02-27,2021-09-01,6069
1670,TF1,B,2021-02-27,2021-09-01,0
1671,TS1,B,2021-06-24,2021-03-22,99442
1671,TF1,B,2021-06-24,2021-03-22,0
1672,TF1,A,2022-05-28,9999-12-31,74811
1672,TS1,A,2022-05-28,9999-12-31,0
1673,TS1,A,2021-10-04,9999-12-31,3411
1673,TF1,A,2021-10-04,9999-12-31,0
1674,TS1,B,2021-01-16,2022-02-19,96922
1674,TF1,B,2021-01-16,2022-02-19,0
1675,TS1,A,2021-11-18,9999-12-31,82659
1675,TF1,A,2021-11-18,9999-12-31,0
1676,TS1,A,2021-06-06,9999-12-31,6583
1676,TF1,A,2021-06-06,9999-12-31,0
1677,TS1,A,2022-05-09,9999-12-31,21427
1677,TF1,A,2022-05-09,9999-12-31,0
1678,TF1,B,2022-06-14,2021-10-19,61831
1678,TS1,B,2022-06-14,2021-10-19,0
1679,TS1,A,2020-12-17,9999-12-31,35929
1679,TF1,A,2020-12-17,9999-12-31,0
1680,TS1,B,2020-11-11,2020-11-08,50043
1680,TF1,B,2020-11-11,2020-11-08,0
1681,TF1,B,2022-01-29,2021-04-26,32987
